brand,model,submodel,year,gear,engine,color,mileage,price,dateRecorded,source,sourceType,sourceUrl,externalId,series_auto,trim_auto
TOYOTA,,,2021.0,,,,5000.0,429000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2018.0,,,,145000.0,669000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2020.0,,,,5000.0,299000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2019.0,,,,5000.0,349000.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2012.0,,,,195000.0,220000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2016.0,,,,5000.0,539000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2023.0,,,,5000.0,399000.0,2025-11-26,one2car,marketplace,,,,
ISUZU,,,2018.0,,,,5000.0,599000.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2020.0,,,,5000.0,799000.0,2025-11-26,one2car,marketplace,,,,
ISUZU,,,2016.0,,,,5000.0,399000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2016.0,,,,5000.0,469000.0,2025-11-26,one2car,marketplace,,,,
MITSUBISHI,,,2022.0,,,,5000.0,389000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2022.0,,,,5000.0,379000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2015.0,,,,5000.0,449000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2015.0,,,,149000.0,289000.0,2025-11-26,one2car,marketplace,,,,
PORSCHE,,,2015.0,,,,60000.0,3150000.0,2025-11-26,one2car,marketplace,,,,
ISUZU,,,2020.0,,,,100000.0,580000.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2020.0,,,,55000.0,450000.0,2025-11-26,one2car,marketplace,,,,
MAZDA,,,2015.0,,,,130000.0,321000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2004.0,,,,35000.0,85000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2013.0,,,,90000.0,185000.0,2025-11-26,one2car,marketplace,,,,
BMW,,,2012.0,,,,170000.0,990000.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2010.0,,,,280000.0,229000.0,2025-11-26,one2car,marketplace,,,,
MERCEDES-BENZ,,,2020.0,,,,30000.0,1590000.0,2025-11-26,one2car,marketplace,,,,
MERCEDES-BENZ,,,2017.0,,,,120000.0,1090000.0,2025-11-26,one2car,marketplace,,,,
CHEVROLET,,,2011.0,,,,146284.0,185000.0,2025-11-26,one2car,marketplace,,,,
PORSCHE,,,2020.0,,,,42465.0,1790000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2011.0,,,,195000.0,210000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2018.0,,,,115000.0,750000.0,2025-11-26,one2car,marketplace,,,,
MERCEDES-BENZ,,,2021.0,,,,40000.0,2350000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2013.0,,,,120000.0,890000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2016.0,,,,165000.0,788000.0,2025-11-26,one2car,marketplace,,,,
MINI,,,2017.0,,,,125000.0,819000.0,2025-11-26,one2car,marketplace,,,,
MERCEDES-BENZ,,,2020.0,,,,205000.0,849000.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2017.0,,,,250000.0,609000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2019.0,,,,200000.0,799000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2017.0,,,,185000.0,659000.0,2025-11-26,one2car,marketplace,,,,
ISUZU,,,2022.0,,,,100000.0,809000.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2019.0,,,,210000.0,409000.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2012.0,,,,200000.0,278000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2023.0,,,,45000.0,579000.0,2025-11-26,one2car,marketplace,,,,
MITSUBISHI,,,2018.0,,,,98566.0,698000.0,2025-11-26,one2car,marketplace,,,,
MERCEDES-BENZ,,,2023.0,,,,45000.0,1980000.0,2025-11-26,one2car,marketplace,,,,
BMW,,,2020.0,,,,80000.0,1990000.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2024.0,,,,45000.0,1399000.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2013.0,,,,180000.0,199000.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2021.0,,,,120000.0,829000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2024.0,,,,20000.0,414000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2021.0,,,,1.0,969000.0,2025-11-26,one2car,marketplace,,,,
VOLKSWAGEN,,,2018.0,,,,100000.0,990000.0,2025-11-26,one2car,marketplace,,,,
BMW,,,2015.0,,,,5000.0,849000.0,2025-11-26,one2car,marketplace,,,,
MITSUBISHI,,,2021.0,,,,75000.0,349000.0,2025-11-26,one2car,marketplace,,,,
MERCEDES-BENZ,,,2016.0,,,,85000.0,849000.0,2025-11-26,one2car,marketplace,,,,
HONDA,,,2018.0,,,,70000.0,520000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2021.0,,,,46080.0,1950000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,,,2015.0,,,,170000.0,1450000.0,2025-11-26,one2car,marketplace,,,,
BMW,,,2011.0,,,,190000.0,850000.0,2025-11-26,one2car,marketplace,,,,
MERCEDES-BENZ,,,2015.0,,,,60000.0,1090000.0,2025-11-26,one2car,marketplace,,,,
TOYOTA,FORTUNER,2.8 V 4WD,2021.0,Auto,2.8L Diesel,White,45000.0,1250000.0,15/1/2025,rthbaan.com,marketplace,https://example.com,EXT123,FORTUNER,
HONDA,CIVIC,RS,2022.0,Auto,1.5L Turbo,Black,25000.0,950000.0,2025-11-26,CarOnlineMarket,marketplace,,,CIVIC,
TOYOTA,CAMRY,2.5 Hybrid,2020.0,Auto,2.5L Hybrid,Silver,60000.0,850000.0,2025-11-26,OnePrice Auction,auction,,,CAMRY,
