brand,model,model_raw,year,price_thb,mileage_km,color,gear_type,location,lot_num,grade,engine,type,date,sold_amount,num_bids,num_hall_bids,num_internet_bids,min_bid,max_bid,source,channel,model_clean,series,trim,has_price,has_mileage,has_brand,has_model,has_year,ok_for_pricing,brand_norm,model_norm,model_raw_norm,series_auto,match_text,trim_auto,trim_guess
NISSAN,Frontier Navara,,2012.0,325000.0,,,,,,,,,,,,,,,,appleauction,auction,Frontier Navara,,,True,False,True,True,True,False,NISSAN,FRONTIER NAVARA,,NAVARA,FRONTIER NAVARA FRONTIER NAVARA,FRONTIER FRONTIER,Frontier Frontier
NISSAN,Frontier Navara,,2012.0,467000.0,,,,,,,,,,,,,,,,appleauction,auction,Frontier Navara,,,True,False,True,True,True,False,NISSAN,FRONTIER NAVARA,,NAVARA,FRONTIER NAVARA FRONTIER NAVARA,FRONTIER FRONTIER,Frontier Frontier
NISSAN,Frontier Navara,,2012.0,237500.0,,,,,,,,,,,,,,,,appleauction,auction,Frontier Navara,,,True,False,True,True,True,False,NISSAN,FRONTIER NAVARA,,NAVARA,FRONTIER NAVARA FRONTIER NAVARA,FRONTIER FRONTIER,Frontier Frontier
NISSAN,Frontier Navara,,2011.0,307000.0,,,,,,,,,,,,,,,,appleauction,auction,Frontier Navara,,,True,False,True,True,True,False,NISSAN,FRONTIER NAVARA,,NAVARA,FRONTIER NAVARA FRONTIER NAVARA,FRONTIER FRONTIER,Frontier Frontier
NISSAN,Frontier Navara,,2011.0,281666.6666666667,,,,,,,,,,,,,,,,appleauction,auction,Frontier Navara,,,True,False,True,True,True,False,NISSAN,FRONTIER NAVARA,,NAVARA,FRONTIER NAVARA FRONTIER NAVARA,FRONTIER FRONTIER,Frontier Frontier
NISSAN,Frontier Navara,,2011.0,382500.0,,,,,,,,,,,,,,,,appleauction,auction,Frontier Navara,,,True,False,True,True,True,False,NISSAN,FRONTIER NAVARA,,NAVARA,FRONTIER NAVARA FRONTIER NAVARA,FRONTIER FRONTIER,Frontier Frontier
NISSAN,Frontier Navara,,2011.0,362666.6666666667,,,,,,,,,,,,,,,,appleauction,auction,Frontier Navara,,,True,False,True,True,True,False,NISSAN,FRONTIER NAVARA,,NAVARA,FRONTIER NAVARA FRONTIER NAVARA,FRONTIER FRONTIER,Frontier Frontier
NISSAN,Frontier Navara,,2011.0,419833.3333333333,,,,,,,,,,,,,,,,appleauction,auction,Frontier Navara,,,True,False,True,True,True,False,NISSAN,FRONTIER NAVARA,,NAVARA,FRONTIER NAVARA FRONTIER NAVARA,FRONTIER FRONTIER,Frontier Frontier
NISSAN,Frontier Navara,,2011.0,439500.0,,,,,,,,,,,,,,,,appleauction,auction,Frontier Navara,,,True,False,True,True,True,False,NISSAN,FRONTIER NAVARA,,NAVARA,FRONTIER NAVARA FRONTIER NAVARA,FRONTIER FRONTIER,Frontier Frontier
NISSAN,Frontier Navara,,2011.0,232000.0,,,,,,,,,,,,,,,,appleauction,auction,Frontier Navara,,,True,False,True,True,True,False,NISSAN,FRONTIER NAVARA,,NAVARA,FRONTIER NAVARA FRONTIER NAVARA,FRONTIER FRONTIER,Frontier Frontier
NISSAN,Frontier Navara,,2010.0,315833.3333333333,,,,,,,,,,,,,,,,appleauction,auction,Frontier Navara,,,True,False,True,True,True,False,NISSAN,FRONTIER NAVARA,,NAVARA,FRONTIER NAVARA FRONTIER NAVARA,FRONTIER FRONTIER,Frontier Frontier
NISSAN,Frontier Navara,,2010.0,350166.6666666667,,,,,,,,,,,,,,,,appleauction,auction,Frontier Navara,,,True,False,True,True,True,False,NISSAN,FRONTIER NAVARA,,NAVARA,FRONTIER NAVARA FRONTIER NAVARA,FRONTIER FRONTIER,Frontier Frontier
NISSAN,Frontier Navara,,2010.0,250833.3333333333,,,,,,,,,,,,,,,,appleauction,auction,Frontier Navara,,,True,False,True,True,True,False,NISSAN,FRONTIER NAVARA,,NAVARA,FRONTIER NAVARA FRONTIER NAVARA,FRONTIER FRONTIER,Frontier Frontier
NISSAN,Frontier Navara,,2010.0,371000.0,,,,,,,,,,,,,,,,appleauction,auction,Frontier Navara,,,True,False,True,True,True,False,NISSAN,FRONTIER NAVARA,,NAVARA,FRONTIER NAVARA FRONTIER NAVARA,FRONTIER FRONTIER,Frontier Frontier
NISSAN,Frontier Navara,,2010.0,333500.0,,,,,,,,,,,,,,,,appleauction,auction,Frontier Navara,,,True,False,True,True,True,False,NISSAN,FRONTIER NAVARA,,NAVARA,FRONTIER NAVARA FRONTIER NAVARA,FRONTIER FRONTIER,Frontier Frontier
NISSAN,Frontier Navara,,2010.0,304833.3333333333,,,,,,,,,,,,,,,,appleauction,auction,Frontier Navara,,,True,False,True,True,True,False,NISSAN,FRONTIER NAVARA,,NAVARA,FRONTIER NAVARA FRONTIER NAVARA,FRONTIER FRONTIER,Frontier Frontier
NISSAN,Frontier Navara,,2010.0,221666.66666666663,,,,,,,,,,,,,,,,appleauction,auction,Frontier Navara,,,True,False,True,True,True,False,NISSAN,FRONTIER NAVARA,,NAVARA,FRONTIER NAVARA FRONTIER NAVARA,FRONTIER FRONTIER,Frontier Frontier
NISSAN,Frontier Navara,,2009.0,298000.0,,,,,,,,,,,,,,,,appleauction,auction,Frontier Navara,,,True,False,True,True,True,False,NISSAN,FRONTIER NAVARA,,NAVARA,FRONTIER NAVARA FRONTIER NAVARA,FRONTIER FRONTIER,Frontier Frontier
NISSAN,Frontier Navara,,2009.0,348666.6666666667,,,,,,,,,,,,,,,,appleauction,auction,Frontier Navara,,,True,False,True,True,True,False,NISSAN,FRONTIER NAVARA,,NAVARA,FRONTIER NAVARA FRONTIER NAVARA,FRONTIER FRONTIER,Frontier Frontier
NISSAN,Frontier Navara,,2009.0,251000.0,,,,,,,,,,,,,,,,appleauction,auction,Frontier Navara,,,True,False,True,True,True,False,NISSAN,FRONTIER NAVARA,,NAVARA,FRONTIER NAVARA FRONTIER NAVARA,FRONTIER FRONTIER,Frontier Frontier
NISSAN,Frontier Navara,,2009.0,361666.6666666667,,,,,,,,,,,,,,,,appleauction,auction,Frontier Navara,,,True,False,True,True,True,False,NISSAN,FRONTIER NAVARA,,NAVARA,FRONTIER NAVARA FRONTIER NAVARA,FRONTIER FRONTIER,Frontier Frontier
NISSAN,Frontier Navara,,2009.0,391500.0,,,,,,,,,,,,,,,,appleauction,auction,Frontier Navara,,,True,False,True,True,True,False,NISSAN,FRONTIER NAVARA,,NAVARA,FRONTIER NAVARA FRONTIER NAVARA,FRONTIER FRONTIER,Frontier Frontier
NISSAN,Frontier Navara,,2009.0,304833.3333333333,,,,,,,,,,,,,,,,appleauction,auction,Frontier Navara,,,True,False,True,True,True,False,NISSAN,FRONTIER NAVARA,,NAVARA,FRONTIER NAVARA FRONTIER NAVARA,FRONTIER FRONTIER,Frontier Frontier
NISSAN,Frontier Navara,,2009.0,219000.0,,,,,,,,,,,,,,,,appleauction,auction,Frontier Navara,,,True,False,True,True,True,False,NISSAN,FRONTIER NAVARA,,NAVARA,FRONTIER NAVARA FRONTIER NAVARA,FRONTIER FRONTIER,Frontier Frontier
NISSAN,Frontier Navara,,2008.0,308833.3333333333,,,,,,,,,,,,,,,,appleauction,auction,Frontier Navara,,,True,False,True,True,True,False,NISSAN,FRONTIER NAVARA,,NAVARA,FRONTIER NAVARA FRONTIER NAVARA,FRONTIER FRONTIER,Frontier Frontier
NISSAN,Frontier Navara,,2008.0,331833.3333333333,,,,,,,,,,,,,,,,appleauction,auction,Frontier Navara,,,True,False,True,True,True,False,NISSAN,FRONTIER NAVARA,,NAVARA,FRONTIER NAVARA FRONTIER NAVARA,FRONTIER FRONTIER,Frontier Frontier
NISSAN,Frontier Navara,,2008.0,431166.6666666667,,,,,,,,,,,,,,,,appleauction,auction,Frontier Navara,,,True,False,True,True,True,False,NISSAN,FRONTIER NAVARA,,NAVARA,FRONTIER NAVARA FRONTIER NAVARA,FRONTIER FRONTIER,Frontier Frontier
NISSAN,Frontier Navara,,2008.0,344000.0,,,,,,,,,,,,,,,,appleauction,auction,Frontier Navara,,,True,False,True,True,True,False,NISSAN,FRONTIER NAVARA,,NAVARA,FRONTIER NAVARA FRONTIER NAVARA,FRONTIER FRONTIER,Frontier Frontier
NISSAN,Frontier Navara,,2008.0,320166.6666666667,,,,,,,,,,,,,,,,appleauction,auction,Frontier Navara,,,True,False,True,True,True,False,NISSAN,FRONTIER NAVARA,,NAVARA,FRONTIER NAVARA FRONTIER NAVARA,FRONTIER FRONTIER,Frontier Frontier
NISSAN,Frontier Navara,,2008.0,372166.6666666667,,,,,,,,,,,,,,,,appleauction,auction,Frontier Navara,,,True,False,True,True,True,False,NISSAN,FRONTIER NAVARA,,NAVARA,FRONTIER NAVARA FRONTIER NAVARA,FRONTIER FRONTIER,Frontier Frontier
NISSAN,Frontier Navara,,2008.0,227000.0,,,,,,,,,,,,,,,,appleauction,auction,Frontier Navara,,,True,False,True,True,True,False,NISSAN,FRONTIER NAVARA,,NAVARA,FRONTIER NAVARA FRONTIER NAVARA,FRONTIER FRONTIER,Frontier Frontier
NISSAN,Frontier Navara,,2007.0,324833.3333333333,,,,,,,,,,,,,,,,appleauction,auction,Frontier Navara,,,True,False,True,True,True,False,NISSAN,FRONTIER NAVARA,,NAVARA,FRONTIER NAVARA FRONTIER NAVARA,FRONTIER FRONTIER,Frontier Frontier
NISSAN,Frontier Navara,,2007.0,359166.6666666667,,,,,,,,,,,,,,,,appleauction,auction,Frontier Navara,,,True,False,True,True,True,False,NISSAN,FRONTIER NAVARA,,NAVARA,FRONTIER NAVARA FRONTIER NAVARA,FRONTIER FRONTIER,Frontier Frontier
NISSAN,Frontier Navara,,2007.0,303500.0,,,,,,,,,,,,,,,,appleauction,auction,Frontier Navara,,,True,False,True,True,True,False,NISSAN,FRONTIER NAVARA,,NAVARA,FRONTIER NAVARA FRONTIER NAVARA,FRONTIER FRONTIER,Frontier Frontier
NISSAN,Frontier Navara,,2007.0,433666.6666666667,,,,,,,,,,,,,,,,appleauction,auction,Frontier Navara,,,True,False,True,True,True,False,NISSAN,FRONTIER NAVARA,,NAVARA,FRONTIER NAVARA FRONTIER NAVARA,FRONTIER FRONTIER,Frontier Frontier
NISSAN,Frontier Navara,,2007.0,362000.0,,,,,,,,,,,,,,,,appleauction,auction,Frontier Navara,,,True,False,True,True,True,False,NISSAN,FRONTIER NAVARA,,NAVARA,FRONTIER NAVARA FRONTIER NAVARA,FRONTIER FRONTIER,Frontier Frontier
NISSAN,Frontier Navara,,2007.0,421000.0,,,,,,,,,,,,,,,,appleauction,auction,Frontier Navara,,,True,False,True,True,True,False,NISSAN,FRONTIER NAVARA,,NAVARA,FRONTIER NAVARA FRONTIER NAVARA,FRONTIER FRONTIER,Frontier Frontier
NISSAN,Frontier Navara,,2007.0,398833.3333333333,,,,,,,,,,,,,,,,appleauction,auction,Frontier Navara,,,True,False,True,True,True,False,NISSAN,FRONTIER NAVARA,,NAVARA,FRONTIER NAVARA FRONTIER NAVARA,FRONTIER FRONTIER,Frontier Frontier
NISSAN,GT-R,,2022.0,8114166.666666667,,,,,,,,,,,,,,,,appleauction,auction,GT-R,,,True,False,True,True,True,False,NISSAN,GT-R,,GT-R,GT-R GT-R,,
NISSAN,GT-R,,2022.0,9256833.333333334,,,,,,,,,,,,,,,,appleauction,auction,GT-R,,,True,False,True,True,True,False,NISSAN,GT-R,,GT-R,GT-R GT-R,,
NISSAN,GT-R,,2021.0,7820166.666666667,,,,,,,,,,,,,,,,appleauction,auction,GT-R,,,True,False,True,True,True,False,NISSAN,GT-R,,GT-R,GT-R GT-R,,
NISSAN,GT-R,,2021.0,9040000.0,,,,,,,,,,,,,,,,appleauction,auction,GT-R,,,True,False,True,True,True,False,NISSAN,GT-R,,GT-R,GT-R GT-R,,
NISSAN,GT-R,,2020.0,7843666.666666667,,,,,,,,,,,,,,,,appleauction,auction,GT-R,,,True,False,True,True,True,False,NISSAN,GT-R,,GT-R,GT-R GT-R,,
NISSAN,GT-R,,2020.0,7589333.333333333,,,,,,,,,,,,,,,,appleauction,auction,GT-R,,,True,False,True,True,True,False,NISSAN,GT-R,,GT-R,GT-R GT-R,,
NISSAN,GT-R,,2019.0,7589666.666666667,,,,,,,,,,,,,,,,appleauction,auction,GT-R,,,True,False,True,True,True,False,NISSAN,GT-R,,GT-R,GT-R GT-R,,
NISSAN,GT-R,,2019.0,8923833.333333334,,,,,,,,,,,,,,,,appleauction,auction,GT-R,,,True,False,True,True,True,False,NISSAN,GT-R,,GT-R,GT-R GT-R,,
NISSAN,GT-R,,2018.0,8587166.666666666,,,,,,,,,,,,,,,,appleauction,auction,GT-R,,,True,False,True,True,True,False,NISSAN,GT-R,,GT-R,GT-R GT-R,,
NISSAN,JUKE,,2017.0,425333.3333333333,,,,,,,,,,,,,,,,appleauction,auction,JUKE,,,True,False,True,True,True,False,NISSAN,JUKE,,JUKE,JUKE JUKE,,
NISSAN,JUKE,,2017.0,399333.3333333333,,,,,,,,,,,,,,,,appleauction,auction,JUKE,,,True,False,True,True,True,False,NISSAN,JUKE,,JUKE,JUKE JUKE,,
NISSAN,JUKE,,2017.0,447666.6666666667,,,,,,,,,,,,,,,,appleauction,auction,JUKE,,,True,False,True,True,True,False,NISSAN,JUKE,,JUKE,JUKE JUKE,,
NISSAN,JUKE,,2017.0,434000.0,,,,,,,,,,,,,,,,appleauction,auction,JUKE,,,True,False,True,True,True,False,NISSAN,JUKE,,JUKE,JUKE JUKE,,
NISSAN,JUKE,,2017.0,442833.3333333333,,,,,,,,,,,,,,,,appleauction,auction,JUKE,,,True,False,True,True,True,False,NISSAN,JUKE,,JUKE,JUKE JUKE,,
NISSAN,JUKE,,2016.0,418000.0,,,,,,,,,,,,,,,,appleauction,auction,JUKE,,,True,False,True,True,True,False,NISSAN,JUKE,,JUKE,JUKE JUKE,,
NISSAN,JUKE,,2016.0,392166.6666666667,,,,,,,,,,,,,,,,appleauction,auction,JUKE,,,True,False,True,True,True,False,NISSAN,JUKE,,JUKE,JUKE JUKE,,
NISSAN,JUKE,,2016.0,439500.0,,,,,,,,,,,,,,,,appleauction,auction,JUKE,,,True,False,True,True,True,False,NISSAN,JUKE,,JUKE,JUKE JUKE,,
NISSAN,JUKE,,2016.0,430000.0,,,,,,,,,,,,,,,,appleauction,auction,JUKE,,,True,False,True,True,True,False,NISSAN,JUKE,,JUKE,JUKE JUKE,,
NISSAN,JUKE,,2016.0,431666.6666666667,,,,,,,,,,,,,,,,appleauction,auction,JUKE,,,True,False,True,True,True,False,NISSAN,JUKE,,JUKE,JUKE JUKE,,
NISSAN,JUKE,,2015.0,370500.0,,,,,,,,,,,,,,,,appleauction,auction,JUKE,,,True,False,True,True,True,False,NISSAN,JUKE,,JUKE,JUKE JUKE,,
NISSAN,JUKE,,2015.0,395333.3333333333,,,,,,,,,,,,,,,,appleauction,auction,JUKE,,,True,False,True,True,True,False,NISSAN,JUKE,,JUKE,JUKE JUKE,,
NISSAN,JUKE,,2015.0,431666.6666666667,,,,,,,,,,,,,,,,appleauction,auction,JUKE,,,True,False,True,True,True,False,NISSAN,JUKE,,JUKE,JUKE JUKE,,
NISSAN,JUKE,,2015.0,378333.3333333333,,,,,,,,,,,,,,,,appleauction,auction,JUKE,,,True,False,True,True,True,False,NISSAN,JUKE,,JUKE,JUKE JUKE,,
NISSAN,JUKE,,2015.0,409833.3333333333,,,,,,,,,,,,,,,,appleauction,auction,JUKE,,,True,False,True,True,True,False,NISSAN,JUKE,,JUKE,JUKE JUKE,,
NISSAN,JUKE,,2014.0,376833.3333333333,,,,,,,,,,,,,,,,appleauction,auction,JUKE,,,True,False,True,True,True,False,NISSAN,JUKE,,JUKE,JUKE JUKE,,
NISSAN,JUKE,,2014.0,4410722.333333333,,,,,,,,,,,,,,,,appleauction,auction,JUKE,,,True,False,True,True,True,False,NISSAN,JUKE,,JUKE,JUKE JUKE,,
NISSAN,KICKS,,2022.0,557333.3333333334,,,,,,,,,,,,,,,,appleauction,auction,KICKS,,,True,False,True,True,True,False,NISSAN,KICKS,,KICKS,KICKS KICKS,,
NISSAN,KICKS,,2022.0,521833.3333333333,,,,,,,,,,,,,,,,appleauction,auction,KICKS,,,True,False,True,True,True,False,NISSAN,KICKS,,KICKS,KICKS KICKS,,
NISSAN,KICKS,,2022.0,587666.6666666666,,,,,,,,,,,,,,,,appleauction,auction,KICKS,,,True,False,True,True,True,False,NISSAN,KICKS,,KICKS,KICKS KICKS,,
NISSAN,KICKS,,2022.0,617666.6666666666,,,,,,,,,,,,,,,,appleauction,auction,KICKS,,,True,False,True,True,True,False,NISSAN,KICKS,,KICKS,KICKS KICKS,,
NISSAN,KICKS,,2022.0,634500.0,,,,,,,,,,,,,,,,appleauction,auction,KICKS,,,True,False,True,True,True,False,NISSAN,KICKS,,KICKS,KICKS KICKS,,
NISSAN,KICKS,,2021.0,541833.3333333334,,,,,,,,,,,,,,,,appleauction,auction,KICKS,,,True,False,True,True,True,False,NISSAN,KICKS,,KICKS,KICKS KICKS,,
NISSAN,KICKS,,2021.0,506166.6666666667,,,,,,,,,,,,,,,,appleauction,auction,KICKS,,,True,False,True,True,True,False,NISSAN,KICKS,,KICKS,KICKS KICKS,,
NISSAN,KICKS,,2021.0,570500.0,,,,,,,,,,,,,,,,appleauction,auction,KICKS,,,True,False,True,True,True,False,NISSAN,KICKS,,KICKS,KICKS KICKS,,
NISSAN,KICKS,,2021.0,600166.6666666666,,,,,,,,,,,,,,,,appleauction,auction,KICKS,,,True,False,True,True,True,False,NISSAN,KICKS,,KICKS,KICKS KICKS,,
NISSAN,KICKS,,2021.0,615833.3333333334,,,,,,,,,,,,,,,,appleauction,auction,KICKS,,,True,False,True,True,True,False,NISSAN,KICKS,,KICKS,KICKS KICKS,,
NISSAN,KICKS,,2020.0,530500.0,,,,,,,,,,,,,,,,appleauction,auction,KICKS,,,True,False,True,True,True,False,NISSAN,KICKS,,KICKS,KICKS KICKS,,
NISSAN,KICKS,,2020.0,559666.6666666666,,,,,,,,,,,,,,,,appleauction,auction,KICKS,,,True,False,True,True,True,False,NISSAN,KICKS,,KICKS,KICKS KICKS,,
NISSAN,KICKS,,2020.0,587500.0,,,,,,,,,,,,,,,,appleauction,auction,KICKS,,,True,False,True,True,True,False,NISSAN,KICKS,,KICKS,KICKS KICKS,,
NISSAN,LEAF,,2022.0,950500.0,,,,,,,,,,,,,,,,appleauction,auction,LEAF,,,True,False,True,True,True,False,NISSAN,LEAF,,LEAF,LEAF LEAF,,
NISSAN,LEAF,,2021.0,866333.3333333334,,,,,,,,,,,,,,,,appleauction,auction,LEAF,,,True,False,True,True,True,False,NISSAN,LEAF,,LEAF,LEAF LEAF,,
NISSAN,LEAF,,2020.0,856500.0,,,,,,,,,,,,,,,,appleauction,auction,LEAF,,,True,False,True,True,True,False,NISSAN,LEAF,,LEAF,LEAF LEAF,,
NISSAN,LEAF,,2019.0,830000.0,,,,,,,,,,,,,,,,appleauction,auction,LEAF,,,True,False,True,True,True,False,NISSAN,LEAF,,LEAF,LEAF LEAF,,
NISSAN,LIVINA,,2016.0,333000.0,,,,,,,,,,,,,,,,appleauction,auction,LIVINA,,,True,False,True,True,True,False,NISSAN,LIVINA,,LIVINA,LIVINA LIVINA,,
NISSAN,LIVINA,,2016.0,312833.3333333333,,,,,,,,,,,,,,,,appleauction,auction,LIVINA,,,True,False,True,True,True,False,NISSAN,LIVINA,,LIVINA,LIVINA LIVINA,,
NISSAN,LIVINA,,2016.0,348333.3333333333,,,,,,,,,,,,,,,,appleauction,auction,LIVINA,,,True,False,True,True,True,False,NISSAN,LIVINA,,LIVINA,LIVINA LIVINA,,
NISSAN,LIVINA,,2015.0,321000.0,,,,,,,,,,,,,,,,appleauction,auction,LIVINA,,,True,False,True,True,True,False,NISSAN,LIVINA,,LIVINA,LIVINA LIVINA,,
NISSAN,LIVINA,,2015.0,301333.3333333333,,,,,,,,,,,,,,,,appleauction,auction,LIVINA,,,True,False,True,True,True,False,NISSAN,LIVINA,,LIVINA,LIVINA LIVINA,,
NISSAN,LIVINA,,2015.0,334166.6666666667,,,,,,,,,,,,,,,,appleauction,auction,LIVINA,,,True,False,True,True,True,False,NISSAN,LIVINA,,LIVINA,LIVINA LIVINA,,
NISSAN,LIVINA,,2014.0,313666.6666666667,,,,,,,,,,,,,,,,appleauction,auction,LIVINA,,,True,False,True,True,True,False,NISSAN,LIVINA,,LIVINA,LIVINA LIVINA,,
NISSAN,LIVINA,,2014.0,293000.0,,,,,,,,,,,,,,,,appleauction,auction,LIVINA,,,True,False,True,True,True,False,NISSAN,LIVINA,,LIVINA,LIVINA LIVINA,,
NISSAN,LIVINA,,2014.0,314500.0,,,,,,,,,,,,,,,,appleauction,auction,LIVINA,,,True,False,True,True,True,False,NISSAN,LIVINA,,LIVINA,LIVINA LIVINA,,
NISSAN,MARCH,,2022.0,301666.6666666667,,,,,,,,,,,,,,,,appleauction,auction,MARCH,,,True,False,True,True,True,False,NISSAN,MARCH,,MARCH,MARCH MARCH,,
NISSAN,MARCH,,2022.0,287500.0,,,,,,,,,,,,,,,,appleauction,auction,MARCH,,,True,False,True,True,True,False,NISSAN,MARCH,,MARCH,MARCH MARCH,,
NISSAN,MARCH,,2022.0,311333.3333333333,,,,,,,,,,,,,,,,appleauction,auction,MARCH,,,True,False,True,True,True,False,NISSAN,MARCH,,MARCH,MARCH MARCH,,
NISSAN,MARCH,,2022.0,254000.0,,,,,,,,,,,,,,,,appleauction,auction,MARCH,,,True,False,True,True,True,False,NISSAN,MARCH,,MARCH,MARCH MARCH,,
NISSAN,MARCH,,2021.0,287833.3333333333,,,,,,,,,,,,,,,,appleauction,auction,MARCH,,,True,False,True,True,True,False,NISSAN,MARCH,,MARCH,MARCH MARCH,,
NISSAN,MARCH,,2021.0,269833.3333333333,,,,,,,,,,,,,,,,appleauction,auction,MARCH,,,True,False,True,True,True,False,NISSAN,MARCH,,MARCH,MARCH MARCH,,
NISSAN,MARCH,,2021.0,297500.0,,,,,,,,,,,,,,,,appleauction,auction,MARCH,,,True,False,True,True,True,False,NISSAN,MARCH,,MARCH,MARCH MARCH,,
NISSAN,MARCH,,2021.0,237500.0,,,,,,,,,,,,,,,,appleauction,auction,MARCH,,,True,False,True,True,True,False,NISSAN,MARCH,,MARCH,MARCH MARCH,,
NISSAN,MARCH,,2020.0,277666.6666666667,,,,,,,,,,,,,,,,appleauction,auction,MARCH,,,True,False,True,True,True,False,NISSAN,MARCH,,MARCH,MARCH MARCH,,
NISSAN,MARCH,,2020.0,260000.0,,,,,,,,,,,,,,,,appleauction,auction,MARCH,,,True,False,True,True,True,False,NISSAN,MARCH,,MARCH,MARCH MARCH,,
NISSAN,MARCH,,2020.0,287166.6666666667,,,,,,,,,,,,,,,,appleauction,auction,MARCH,,,True,False,True,True,True,False,NISSAN,MARCH,,MARCH,MARCH MARCH,,
NISSAN,MARCH,,2020.0,225500.0,,,,,,,,,,,,,,,,appleauction,auction,MARCH,,,True,False,True,True,True,False,NISSAN,MARCH,,MARCH,MARCH MARCH,,
NISSAN,MARCH,,2019.0,4831444.333333333,,,,,,,,,,,,,,,,appleauction,auction,MARCH,,,True,False,True,True,True,False,NISSAN,MARCH,,MARCH,MARCH MARCH,,
NISSAN,MARCH,,2019.0,253333.3333333333,,,,,,,,,,,,,,,,appleauction,auction,MARCH,,,True,False,True,True,True,False,NISSAN,MARCH,,MARCH,MARCH MARCH,,
NISSAN,MARCH,,2019.0,276833.3333333333,,,,,,,,,,,,,,,,appleauction,auction,MARCH,,,True,False,True,True,True,False,NISSAN,MARCH,,MARCH,MARCH MARCH,,
NISSAN,MARCH,,2019.0,220500.0,,,,,,,,,,,,,,,,appleauction,auction,MARCH,,,True,False,True,True,True,False,NISSAN,MARCH,,MARCH,MARCH MARCH,,
NISSAN,MARCH,,2018.0,260291.66666666663,,,,,,,,,,,,,,,,appleauction,auction,MARCH,,,True,False,True,True,True,False,NISSAN,MARCH,,MARCH,MARCH MARCH,,
NISSAN,MARCH,,2018.0,244833.3333333333,,,,,,,,,,,,,,,,appleauction,auction,MARCH,,,True,False,True,True,True,False,NISSAN,MARCH,,MARCH,MARCH MARCH,,
NISSAN,MARCH,,2018.0,192166.66666666663,,,,,,,,,,,,,,,,appleauction,auction,MARCH,,,True,False,True,True,True,False,NISSAN,MARCH,,MARCH,MARCH MARCH,,
NISSAN,MARCH,,2018.0,284333.3333333333,,,,,,,,,,,,,,,,appleauction,auction,MARCH,,,True,False,True,True,True,False,NISSAN,MARCH,,MARCH,MARCH MARCH,,
NISSAN,MARCH,,2018.0,301000.0,,,,,,,,,,,,,,,,appleauction,auction,MARCH,,,True,False,True,True,True,False,NISSAN,MARCH,,MARCH,MARCH MARCH,,
NISSAN,MARCH,,2017.0,246333.3333333333,,,,,,,,,,,,,,,,appleauction,auction,MARCH,,,True,False,True,True,True,False,NISSAN,MARCH,,MARCH,MARCH MARCH,,
NISSAN,MARCH,,2017.0,235666.66666666663,,,,,,,,,,,,,,,,appleauction,auction,MARCH,,,True,False,True,True,True,False,NISSAN,MARCH,,MARCH,MARCH MARCH,,
NISSAN,MARCH,,2017.0,196333.3333333333,,,,,,,,,,,,,,,,appleauction,auction,MARCH,,,True,False,True,True,True,False,NISSAN,MARCH,,MARCH,MARCH MARCH,,
NISSAN,MARCH,,2017.0,286666.6666666667,,,,,,,,,,,,,,,,appleauction,auction,MARCH,,,True,False,True,True,True,False,NISSAN,MARCH,,MARCH,MARCH MARCH,,
NISSAN,MARCH,,2016.0,221333.3333333333,,,,,,,,,,,,,,,,appleauction,auction,MARCH,,,True,False,True,True,True,False,NISSAN,MARCH,,MARCH,MARCH MARCH,,
NISSAN,MARCH,,2016.0,216833.3333333333,,,,,,,,,,,,,,,,appleauction,auction,MARCH,,,True,False,True,True,True,False,NISSAN,MARCH,,MARCH,MARCH MARCH,,
NISSAN,MARCH,,2016.0,186500.0,,,,,,,,,,,,,,,,appleauction,auction,MARCH,,,True,False,True,True,True,False,NISSAN,MARCH,,MARCH,MARCH MARCH,,
NISSAN,MARCH,,2016.0,259666.66666666663,,,,,,,,,,,,,,,,appleauction,auction,MARCH,,,True,False,True,True,True,False,NISSAN,MARCH,,MARCH,MARCH MARCH,,
NISSAN,MARCH,,2016.0,276833.3333333333,,,,,,,,,,,,,,,,appleauction,auction,MARCH,,,True,False,True,True,True,False,NISSAN,MARCH,,MARCH,MARCH MARCH,,
NISSAN,MARCH,,2015.0,228666.66666666663,,,,,,,,,,,,,,,,appleauction,auction,MARCH,,,True,False,True,True,True,False,NISSAN,MARCH,,MARCH,MARCH MARCH,,
NISSAN,MARCH,,2015.0,215666.66666666663,,,,,,,,,,,,,,,,appleauction,auction,MARCH,,,True,False,True,True,True,False,NISSAN,MARCH,,MARCH,MARCH MARCH,,
NISSAN,MARCH,,2015.0,210166.66666666663,,,,,,,,,,,,,,,,appleauction,auction,MARCH,,,True,False,True,True,True,False,NISSAN,MARCH,,MARCH,MARCH MARCH,,
NISSAN,MARCH,,2015.0,180333.3333333333,,,,,,,,,,,,,,,,appleauction,auction,MARCH,,,True,False,True,True,True,False,NISSAN,MARCH,,MARCH,MARCH MARCH,,
NISSAN,MARCH,,2015.0,254333.3333333333,,,,,,,,,,,,,,,,appleauction,auction,MARCH,,,True,False,True,True,True,False,NISSAN,MARCH,,MARCH,MARCH MARCH,,
NISSAN,MURANO,,2010.0,1203666.6666666667,,,,,,,,,,,,,,,,appleauction,auction,MURANO,,,True,False,True,True,True,False,NISSAN,MURANO,,MURANO,MURANO MURANO,,
NISSAN,MURANO,,2009.0,1206500.0,,,,,,,,,,,,,,,,appleauction,auction,MURANO,,,True,False,True,True,True,False,NISSAN,MURANO,,MURANO,MURANO MURANO,,
