Make, Model, Sub model, year, tranmission, Buyout price, Previous Bid, Current Bid
LEXUS,LS500,LS500 3.4Ti Executive (CBU),2018,-,13080000,3941500,4185000
LEXUS,LS500,LS500 3.4Ti Executive (CBU) (MNC),2017,-,13080000,3611000,3835500
LEXUS,LS500h,LS500h 3.5i Executive (CBU, Hybrid),2022,-,14730000,7623000,8075000
LEXUS,LS500h,LS500h 3.5i Executive Pleat (CBU, Hybrid),2022,-,15990000,8278500,8766000
LEXUS,LS500h,LS500h 3.5i Executive (CBU, Hybrid),2021,-,14530000,6511500,6902000
LEXUS,LS500h,LS500h 3.5i Executive Pleat (CBU, Hybrid),2021,-,15860000,7120500,7545000
LEXUS,LS500h,LS500h 3.5i Executive (CBU, Hybrid),2020,-,14500000,5523500,5857500
LEXUS,LS500h,LS500h 3.5i Executive (CBU, Hybrid) (MNC),2020,-,14530000,6103500,6471000
LEXUS,LS500h,LS500h 3.5i Executive Pleat (CBU, Hybrid),2020,-,15830000,5936500,6294500
LEXUS,LS500h,LS500h 3.5i Executive Pleat (CBU, Hybrid) (MNC),2020,-,15860000,6657500,7056000
LEXUS,LS500h,LS500h 3.5i Executive (CBU, Hybrid),2019,-,14500000,4778000,5069500
LEXUS,LS500h,LS500h 3.5i Executive Pleat (CBU, Hybrid),2019,-,15830000,5146000,5458500
LEXUS,LS500h,LS500h 3.5i Executive (CBU, Hybrid),2018,-,14500000,4347000,4613500
LEXUS,LS500h,LS500h 3.5i Executive Pleat (CBU, Hybrid),2018,-,15830000,4687000,4973000
LEXUS,LS500h,LS500h 3.5i Executive (CBU, Hybrid) (MNC),2017,-,14500000,3967000,4212000
LEXUS,LS500h,LS500h 3.5i Executive Pleat (CBU, Hybrid) (MNC),2017,-,15830000,4266500,4528500
LEXUS,LS600HL,LS600HL 5.0i Hybrid (CBU,LWB,Navi,Hybrid),2017,-,13790000,3061000,3252500
LEXUS,LS600HL,LS600HL 5.0i Hybrid (CBU,LWB,Navi,Hybrid),2016,-,13790000,2617000,2782000
LEXUS,LS600HL,LS600HL 5.0i Hybrid (CBU,LWB,Navi,Hybrid),2015,-,13790000,2366000,2516000
LEXUS,LS600HL,LS600HL 5.0i Hybrid (CBU,LWB,Navi,Hybrid),2014,-,13790000,2196500,2336000
LEXUS,LS600HL,LS600HL 5.0i Hybrid (CBU,LWB,Navi,Hybrid),2013,-,13690000,2053000,2183500
LEXUS,LS600HL,LS600HL 5.0i Hybrid (CBU,LWB,Hybrid),2012,-,12870000,1291500,1378500
LEXUS,LS600HL,LS600HL 5.0i Hybrid (CBU,LWB,Navi,Hybrid) (MNC),2012,-,13580000,1889500,2010000
LEXUS,LS600HL,LS600HL 5.0i Hybrid (CBU,LWB,Hybrid),2011,-,12870000,1185500,1266000
LEXUS,LS600HL,LS600HL 5.0i Hybrid (CBU,LWB,Hybrid) (MNC),2010,-,12870000,1078500,1153000
LEXUS,NX 300,NX 300 2.0iTi F SPORT (CBU),2022,-,4470000,2614000,2779000
LEXUS,NX 300,NX 300 2.0iTi Grand Luxury (CBU),2022,-,3470000,2015500,2144000
LEXUS,NX 300,NX 300 2.0iTi F SPORT (CBU),2021,-,4470000,2349500,2498000
LEXUS,NX 300,NX 300 2.0iTi Grand Luxury (CBU),2021,-,3470000,1835500,1953000
LEXUS,NX 300,NX 300 2.0iTi F SPORT (CBU),2020,-,4470000,2140500,2276500
LEXUS,NX 300,NX 300 2.0iTi Grand Luxury (CBU),2020,-,3470000,1675000,1784000
LEXUS,NX 300,NX 300 2.0iTi F SPORT (CBU),2019,-,4460000,1941000,2064500
LEXUS,NX 300,NX 300 2.0iTi Grand Luxury (CBU),2019,-,3450000,1520000,1620000
LEXUS,NX 300,NX 300 2.0iTi F SPORT (CBU),2018,-,4450000,1788000,1903000
LEXUS,NX 300,NX 300 2.0iTi Grand Luxury (CBU),2018,-,3440000,1399500,1492500
LEXUS,NX 300,NX 300 2.0iTi F SPORT (CBU) (MNC),2017,-,4450000,1692000,1802000
LEXUS,NX 300,NX 300 2.0iTi Grand Luxury (CBU) (MNC),2017,-,3440000,1297000,1384500
LEXUS,NX200t,NX200t 2.0i F SPORT (CBU),2017,-,4290000,1544500,1646000
LEXUS,NX200t,NX200t 2.0i F SPORT (CBU) (MNC),2016,-,4290000,1418500,1513000
LEXUS,NX300h,NX300h 2.5i F SPORT (CBU,Hybrid),2022,-,4070000,2209000,2349500
LEXUS,NX300h,NX300h 2.5i Grand Luxury (CBU,Hybrid),2022,-,3170000,1711000,1822000
LEXUS,NX300h,NX300h 2.5i Luxury (CBU,Hybrid),2022,-,2960000,1591500,1695500
LEXUS,NX300h,NX300h 2.5i Premium (CBU,Hybrid),2022,-,3570000,1932000,2055500
LEXUS,NX300h,NX300h 2.5i F SPORT (CBU,Hybrid),2021,-,4070000,1945500,2069500
LEXUS,NX300h,NX300h 2.5i Grand Luxury (CBU,Hybrid),2021,-,3170000,1544000,1645500
LEXUS,NX300h,NX300h 2.5i Luxury (CBU,Hybrid),2021,-,2960000,1451000,1547500
LEXUS,NX300h,NX300h 2.5i Premium (CBU,Hybrid),2021,-,3570000,1725000,1836500
LEXUS,NX300h,NX300h 2.5i F SPORT (CBU,Hybrid),2020,-,4070000,1811500,1928000
LEXUS,NX300h,NX300h 2.5i Grand Luxury (CBU,Hybrid),2020,-,3170000,1433500,1528500
LEXUS,NX300h,NX300h 2.5i Luxury (CBU,Hybrid),2020,-,2960000,1328000,1417000
LEXUS,NX300h,NX300h 2.5i Premium (CBU,Hybrid),2020,-,3570000,1596000,1700500
LEXUS,NX300h,NX300h 2.5i F SPORT (CBU,Hybrid),2019,-,4060000,1660000,1768500
LEXUS,NX300h,NX300h 2.5i Grand Luxury (CBU,Hybrid),2019,-,3150000,1292500,1379500
LEXUS,NX300h,NX300h 2.5i Luxury (CBU,Hybrid),2019,-,2940000,1205000,1287000
LEXUS,NX300h,NX300h 2.5i Premium (CBU,Hybrid),2019,-,3560000,1467500,1564500
LEXUS,NX300h,NX300h 2.5i F SPORT (CBU,Hybrid),2018,-,4050000,1456000,1552500
LEXUS,NX300h,NX300h 2.5i Grand Luxury (CBU,Hybrid),2018,-,3140000,1116500,1193000
LEXUS,NX300h,NX300h 2.5i Luxury (CBU,Hybrid),2018,-,2930000,1043000,1114500
LEXUS,NX300h,NX300h 2.5i Premium (CBU,Hybrid),2018,-,3550000,1269000,1354500
LEXUS,NX300h,NX300h 2.5i F SPORT (CBU,Hybrid),2017,-,3890000,1007500,1077000
LEXUS,NX300h,NX300h 2.5i Grand Luxury (CBU,Hybrid),2017,-,3090000,811500,870500
LEXUS,NX300h,NX300h 2.5i Luxury (CBU,Hybrid),2017,-,2890000,750500,806000
LEXUS,NX300h,NX300h 2.5i Premium (CBU,Hybrid),2017,-,3390000,881500,944000
LEXUS,NX300h,NX300h 2.5i Premium (CBU,Hybrid) (MNC),2017,-,3550000,1063500,1136500
LEXUS,NX300h,NX300h 2.5i F SPORT 2WD (CBU,Hybrid),2016,-,3890000,923500,988000
LEXUS,NX300h,NX300h 2.5i F SPORT 4WD (CBU,Hybrid),2016,-,4290000,988000,1056500
LEXUS,NX300h,NX300h 2.5i Grand Luxury (CBU,Hybrid),2016,-,3090000,732500,787000
LEXUS,NX300h,NX300h 2.5i Luxury (CBU,Hybrid),2016,-,2890000,684000,737000
LEXUS,NX300h,NX300h 2.5i Premium (CBU,Hybrid),2016,-,3390000,806000,864500
LEXUS,NX300h,NX300h 2.5i F SPORT 2WD (CBU,Hybrid),2015,-,3890000,852500,913500
LEXUS,NX300h,NX300h 2.5i F SPORT 4WD (CBU,Hybrid),2015,-,4290000,909000,972500
LEXUS,NX300h,NX300h 2.5i Grand Luxury (CBU,Hybrid),2015,-,3090000,660500,713500
LEXUS,NX300h,NX300h 2.5i Luxury (CBU,Hybrid),2015,-,2890000,617000,670000
LEXUS,NX300h,NX300h 2.5i Premium (CBU,Hybrid),2015,-,3590000,779000,836500
LEXUS,NX300h,NX300h 2.5i F SPORT 2WD (CBU,Hybrid) (MNC),2014,-,3790000,768500,825000
LEXUS,NX300h,NX300h 2.5i F SPORT 4WD (CBU,Hybrid) (MNC),2014,-,3990000,815500,874500
LEXUS,NX300h,NX300h 2.5i Luxury (CBU,Hybrid) (MNC),2014,-,2790000,562000,615000
LEXUS,NX300h,NX300h 2.5i Premium 2WD (CBU,Hybrid) (MNC),2014,-,3290000,668500,721000
LEXUS,NX300h,NX300h 2.5i Premium 4WD (CBU,Hybrid) (MNC),2014,-,3490000,713000,766500
LEXUS,NX350h,NX350h 2.5i Grand Luxury (CBU, Hybrid),2022,-,3390000,1932000,2055500
LEXUS,NX350h,NX350h 2.5i Luxury (CBU, Hybrid),2022,-,3240000,1848000,1966500
LEXUS,NX350h,NX350h 2.5i Grand Luxury (CBU, Hybrid) (MNC),2021,-,3390000,1831000,1948500
LEXUS,NX350h,NX350h 2.5i Luxury (CBU, Hybrid) (MNC),2021,-,3240000,1747000,1860000
LEXUS,NX450h+,NX450h+ 2.5i F SPORT (CBU,Plug in Hybrid),2022,-,4320000,2447000,2601500
LEXUS,NX450h+,NX450h+ 2.5i Grand Luxury (CBU, Plug in Hybrid),2022,-,3590000,1693000,1803000
LEXUS,NX450h+,NX450h+ 2.5i Premium (CBU, Plug in Hybrid),2022,-,3870000,1830500,1948000
LEXUS,NX450h+,NX450h+ 2.5i F SPORT (CBU,Plug in Hybrid) (MNC),2021,-,4320000,2336000,2484000
LEXUS,NX450h+,NX450h+ 2.5i Grand Luxury (CBU, Plug in Hybrid) (MNC),2021,-,3590000,1641000,1748000
LEXUS,NX450h+,NX450h+ 2.5i Premium (CBU, Plug in Hybrid) (MNC),2021,-,3870000,1773500,1887500
LEXUS,RC200t,RC200t 2.0i Coupe 2dr F-Sport (CBU),2017,-,5490000,1249500,1334000
LEXUS,RC200t,RC200t 2.0i Coupe 2dr F-Sport (CBU) (MNC),2016,-,5490000,1134000,1211500
LEXUS,RC300,RC300 2.0iTi Coupe 2dr F-Sport (CBU),2022,-,5720000,2971000,3157500
LEXUS,RC300,RC300 2.0iTi Coupe 2dr F-Sport (CBU),2021,-,5720000,2657000,2824500
LEXUS,RC300,RC300 2.0iTi Coupe 2dr F-Sport (CBU),2020,-,5720000,2271500,2416000
LEXUS,RC300,RC300 2.0iTi Coupe 2dr F-Sport (CBU),2019,-,5665000,1984500,2111000
LEXUS,RC300,RC300 2.0iTi Coupe 2dr F-Sport (CBU) (MNC),2018,-,5665000,1845000,1963000
LEXUS,RX 270,RX 270 2.7i Luxury (CBU),2015,-,3940000,679000,732000
LEXUS,RX 270,RX 270 2.7i Premium (CBU),2015,-,4190000,714500,768000
LEXUS,RX 270,RX 270 2.7i Premium (CBU, MR),2015,-,4490000,757500,813500
LEXUS,RX 270,RX 270 2.7i Luxury (CBU),2014,-,3940000,618500,672000
LEXUS,RX 270,RX 270 2.7i Premium (CBU),2014,-,4190000,654500,707500
LEXUS,RX 270,RX 270 2.7i Premium (CBU, MR),2014,-,4490000,700000,753000
LEXUS,RX 270,RX 270 2.7i Premium (CBU),2013,-,4140000,592500,646000
LEXUS,RX 270,RX 270 2.7i Premium (CBU, MR),2013,-,4440000,638000,691500
LEXUS,RX 270,RX 270 2.7i Luxury (CBU),2012,-,3790000,437000,485500
LEXUS,RX 270,RX 270 2.7i Luxury (CBU,Navi),2012,-,4090000,490000,541500
LEXUS,RX 270,RX 270 2.7i Premium (CBU) (MNC),2012,-,4090000,530500,583000
LEXUS,RX 270,RX 270 2.7i Premium (CBU, MR) (MNC),2012,-,4390000,569500,622500
LEXUS,RX 270,RX 270 2.7i Luxury (CBU),2011,-,3790000,404500,449500
LEXUS,RX 270,RX 270 2.7i Luxury (CBU,Navi),2011,-,4090000,440500,489500
LEXUS,RX 270,RX 270 2.7i Luxury (CBU) (MNC),2010,-,3790000,390500,434000
LEXUS,RX 270,RX 270 2.7i Luxury (CBU,Navi) (MNC),2010,-,4090000,421500,468500
LEXUS,RX 300,RX 300 2.0Ti F-Sport (CBU),2022,-,5360000,2231000,2373000
LEXUS,RX 300,RX 300 2.0Ti Luxury (CBU),2022,-,4250000,1764000,1878000
LEXUS,RX 300,RX 300 2.0Ti Premium (CBU),2022,-,4750000,1967500,2092500
LEXUS,RX 300,RX 300 2.0Ti F-Sport (CBU),2021,-,5350000,2068500,2200000
LEXUS,RX 300,RX 300 2.0Ti Luxury (CBU),2021,-,4230000,1676000,1785000
LEXUS,RX 300,RX 300 2.0Ti Luxury (CBU) (MNC),2021,-,4250000,1716000,1827000
LEXUS,RX 300,RX 300 2.0Ti Premium (CBU),2021,-,4740000,1857500,1976500
LEXUS,RX 300,RX 300 2.0Ti Premium (CBU) (MNC),2021,-,4750000,1914500,2037000
LEXUS,RX 300,RX 300 2.0Ti F-Sport (CBU),2020,-,5350000,1930500,2053500
LEXUS,RX 300,RX 300 2.0Ti Luxury (CBU),2020,-,4230000,1543000,1644500
LEXUS,RX 300,RX 300 2.0Ti Premium (CBU),2020,-,4740000,1714500,1826000
LEXUS,RX 300,RX 300 2.0iTi F-Sport (CBU),2019,-,5290000,1752500,1865500
LEXUS,RX 300,RX 300 2.0iTi Luxury (CBU),2019,-,4180000,1419000,1513500
LEXUS,RX 300,RX 300 2.0iTi Premium (CBU),2019,-,4690000,1559500,1662000
LEXUS,RX 300,RX 300 2.0Ti Luxury (CBU) (MNC),2019,-,4230000,1507000,1606500
LEXUS,RX 300,RX 300 2.0Ti Premium (CBU) (MNC),2019,-,4740000,1664500,1773000
LEXUS,RX 300,RX 300 2.0iTi F-Sport (CBU) (MNC),2018,-,5290000,1674000,1783000
LEXUS,RX 300,RX 300 2.0iTi Luxury (CBU) (MNC),2018,-,4180000,1373000,1465000
LEXUS,RX 300,RX 300 2.0iTi Premium (CBU) (MNC),2018,-,4690000,1508500,1608000
LEXUS,RX 350,RX 350 3.5i F SPORT (CBU),2022,-,6860000,3460500,3676000
LEXUS,RX 350,RX 350 3.5i F SPORT (CBU),2021,-,6850000,2859000,3039000
LEXUS,RX 350,RX 350 3.5i F SPORT (CBU) (MNC),2021,-,6860000,3197500,3397500
LEXUS,RX 350,RX 350 3.5i F SPORT (CBU),2020,-,6850000,2630500,2796500
LEXUS,RX 350,RX 350 3.5i F SPORT (CBU),2019,-,6850000,2421000,2574000
LEXUS,RX 350,RX 350 3.5i F SPORT (CBU),2018,-,6800000,2218500,2359500
LEXUS,RX 350,RX 350 3.5i F SPORT (CBU),2017,-,6800000,2031000,2160000
LEXUS,RX 350,RX 350 3.5i F SPORT (CBU) (MNC),2016,-,6800000,1742500,1855500
LEXUS,RX 350,RX 350 3.5i Premium (CBU, MR),2015,-,6090000,1135500,1213000
LEXUS,RX 350,RX 350 3.5i Premium (CBU, MR),2014,-,6090000,1016500,1086500
LEXUS,RX 350,RX 350 3.5i Premium (CBU, MR),2013,-,6040000,885000,947500
LEXUS,RX 350,RX 350 3.5i (CBU,Navi),2012,-,5790000,612500,665500
LEXUS,RX 350,RX 350 3.5i Premium (CBU, MR) (MNC),2012,-,5990000,775000,832000
LEXUS,RX200t,RX200t 2.0iTT F- SPORT (CBU),2018,-,5090000,1578000,1681500
LEXUS,RX200t,RX200t 2.0iTT Luxury (CBU),2018,-,3990000,1255500,1340500
LEXUS,RX200t,RX200t 2.0iTT Premium (CBU),2018,-,4490000,1403500,1497500
LEXUS,RX200t,RX200t 2.0iTT F- SPORT (CBU),2017,-,5090000,1440000,1536000
LEXUS,RX200t,RX200t 2.0iTT Luxury (CBU),2017,-,3990000,1158500,1237500
LEXUS,RX200t,RX200t 2.0iTT Premium (CBU),2017,-,4490000,1297000,1384500
LEXUS,RX200t,RX200t 2.0iTT F- SPORT (CBU) (MNC),2016,-,5090000,1285000,1371500
LEXUS,RX200t,RX200t 2.0iTT Luxury (CBU) (MNC),2016,-,3990000,1048000,1120500
LEXUS,RX200t,RX200t 2.0iTT Premium (CBU) (MNC),2016,-,4490000,1164500,1243500
LEXUS,RX400h,RX400h 3.3i (CBU,Hybrid),2008,-,5880000,585500,638500
LEXUS,RX400h,RX400h 3.3i (CBU,Hybrid) (MNC),2007,-,6250000,570500,624000
LEXUS,RX450h,RX450h 3.5i Premium (CBU,Hybrid),2022,-,7650000,4396000,4666000
LEXUS,RX450h,RX450h 3.5i Premium (CBU,Hybrid),2021,-,7640000,3576000,3798500
LEXUS,RX450h,RX450h 3.5i Premium (CBU,Hybrid) (MNC),2021,-,7650000,3950500,4194500
LEXUS,RX450h,RX450h 3.5i Premium (CBU,Hybrid),2020,-,7640000,3060000,3252000
LEXUS,RX450h,RX450h 3.5i Premium (CBU,Hybrid),2019,-,7640000,2805000,2981500
LEXUS,RX450h,RX450h 3.5i Premium (CBU,Hybrid),2018,-,7600000,2540000,2700500
LEXUS,RX450h,RX450h 3.5i Premium (CBU,Hybrid),2017,-,7600000,2312000,2458500
LEXUS,RX450h,RX450h 3.5i Premium (CBU,Hybrid) (MNC),2016,-,7600000,2036000,2166000
LEXUS,RX450h,RX450h 3.5i Premium (CBU, MR,Navi,Hybrid),2015,-,7090000,1345500,1435500
LEXUS,RX450h,RX450h 3.5i Premium (CBU, MR,Navi,Hybrid),2014,-,7090000,1275500,1361500
LEXUS,RX450h,RX450h 3.5i Premium (CBU, MR,Navi,Hybrid),2013,-,7040000,1186000,1266500
LEXUS,RX450h,RX450h 3.5i (CBU,Navi,Hybrid),2012,-,6740000,813500,872000
LEXUS,RX450h,RX450h 3.5i Premium (CBU, MR,Navi,Hybrid) (MNC),2012,-,6990000,1105500,1181500
LEXUS,UX250h,UX250h 2.0i F SPORT (CBU,Hybrid),2022,-,3640000,1835000,1952500
LEXUS,UX250h,UX250h 2.0i Grand Luxury (CBU,Hybrid),2022,-,2740000,1375000,1467000
LEXUS,UX250h,UX250h 2.0i Luxury (CBU,Hybrid),2022,-,2540000,1273500,1359500
LEXUS,UX250h,UX250h 2.0i F SPORT (CBU,Hybrid),2021,-,3640000,1636500,1743500
LEXUS,UX250h,UX250h 2.0i Grand Luxury (CBU,Hybrid),2021,-,2710000,1240000,1324000
LEXUS,UX250h,UX250h 2.0i Luxury (CBU,Hybrid),2021,-,2510000,1147500,1226000
LEXUS,UX250h,UX250h 2.0i F SPORT (CBU,Hybrid),2020,-,3640000,1525500,1626000
LEXUS,UX250h,UX250h 2.0i Grand Luxury (CBU,Hybrid),2020,-,2710000,1148500,1226500
LEXUS,UX250h,UX250h 2.0i Luxury (CBU,Hybrid),2020,-,2510000,1056500,1129000
LEXUS,UX250h,UX250h 2.0i F SPORT (CBU,Hybrid) (MNC),2019,-,3630000,1406000,1500000
LEXUS,UX250h,UX250h 2.0i Grand Luxury (CBU,Hybrid) (MNC),2019,-,2700000,1039500,1111000
LEXUS,UX250h,UX250h 2.0i Luxury (CBU,Hybrid) (MNC),2019,-,2500000,987000,1055500
LEXUS,UX300e,UX300e Premium (CBU, EV),2022,-,3490000,1795000,1910500
LEXUS,UX300e,UX300e Premium (CBU, EV),2021,-,3490000,1649500,1757500
LEXUS,UX300e,UX300e Premium (CBU, EV) (MNC),2020,-,3490000,1609000,1714500
MG,EP,EP (CBU) (MY20),2022,-,761000,475500,526000
MG,EP,EP Plus (CBU) (MY20),2022,AT,771000,483000,534000
MG,EP,EP (CBU) (MY20),2021,-,988000,437000,485500
MG,EP,EP Plus (CBU) (MY20),2021,-,998000,471500,522500
MG,EP,EP (CBU) (MY20),2020,-,988000,429500,477500
MG,ES,EP (CBU) (MY20),2022,-,761000,475500,526000
MG,ES,EP Plus (CBU) (MY20),2022,AT,771000,483000,534000
MG,ES,EP (CBU) (MY20),2021,-,988000,437000,485500
MG,ES,EP Plus (CBU) (MY20),2021,-,998000,471500,522500
MG,ES,EP (CBU) (MY20),2020,-,988000,429500,477500
MG,EXTENDER,EXTENDER 2.0 4WD Double Cab Grand X Auto,2022,AT,1039000,658000,711500
MG,EXTENDER,EXTENDER 2.0 RWD Double Cab Grand D man,2022,MT,769000,210000,520000
MG,EXTENDER,EXTENDER 2.0 RWD Double Cab Grand X man,2022,AT,889000,493000,544500
MG,EXTENDER,EXTENDER 2.0 RWD Giant Cab C man,2022,MT,589000,354500,393500
MG,EXTENDER,EXTENDER 2.0 RWD Giant Cab D Man,2022,MT,629000,374500,416000
MG,EXTENDER,EXTENDER 2.0 RWD Giant Cab Grand D Man,2022,AT,669000,372000,413500
MG,EXTENDER,EXTENDER 2.0 RWD Giant Cab X Man,2022,MT,739000,449500,499500
MG,EXTENDER,EXTENDER 2.0 4WD Double Cab Grand X Auto,2021,AT,1029000,214000,551500
MG,EXTENDER,EXTENDER 2.0 RWD Double Cab Grand D Auto,2021,AT,819000,401000,445500
MG,EXTENDER,EXTENDER 2.0 RWD Double Cab Grand X Auto,2021,AT,879000,217000,448500
MG,EXTENDER,EXTENDER 2.0 RWD Giant Cab C man,2021,MT,549000,138000,290000
MG,EXTENDER,EXTENDER 2.0 RWD Giant Cab D Auto,2021,-,719000,340500,378000
MG,EXTENDER,EXTENDER 2.0 RWD Giant Cab D Man,2021,MT,619000,163000,316000
MG,EXTENDER,EXTENDER 2.0 RWD Giant Cab D MT,2021,-,659000,306500,341000
MG,EXTENDER,EXTENDER 2.0 4WD Double Cab Grand X Auto,2020,AT,1029000,221000,514000
MG,EXTENDER,EXTENDER 2.0 RWD Double Cab Grand D Auto,2020,AT,819000,260000,409500
MG,EXTENDER,EXTENDER 2.0 RWD Double Cab Grand X Auto,2020,-,879000,372500,414000
MG,EXTENDER,EXTENDER 2.0 RWD Giant Cab C man,2020,-,549000,246500,273500
MG,EXTENDER,EXTENDER 2.0 RWD Giant Cab D Man,2020,MT,619000,281000,312000
MG,EXTENDER,EXTENDER 2.0 RWD Giant Cab Grand D,2020,-,659000,306000,340000
MG,EXTENDER,EXTENDER 2.0 RWD Giant Cab Grand D auto,2020,-,719000,314500,349500
MG,EXTENDER,EXTENDER 2.0 4WD Double Cab Grand X Auto (My 19),2019,-,1029000,433000,481500
MG,EXTENDER,EXTENDER 2.0 RWD Double Cab Grand D Auto (My 19),2019,AT,819000,158000,386500
MG,EXTENDER,EXTENDER 2.0 RWD Double Cab Grand X Auto (My 19),2019,-,879000,354500,393500
MG,EXTENDER,EXTENDER 2.0 RWD Giant Cab C man (My 19),2019,-,549000,230000,256000
MG,EXTENDER,EXTENDER 2.0 RWD Giant Cab D man (My 19),2019,-,619000,267500,297500
MG,EXTENDER,EXTENDER 2.0 RWD Giant Cab Grand D Auto (My 19),2019,-,719000,295000,328000
MG,EXTENDER,EXTENDER 2.0 RWD Giant Cab Grand D Mt (My 19),2019,-,659000,286000,318000
MG,GS,GS 1.5 TD 2WD,2019,-,890000,335000,372500
MG,GS,GS 1.5 TD 2WD (Black Top),2019,AT,897000,337000,374000
MG,GS,GS 1.5 TX 2WD (sunroof),2019,-,990000,326500,362500
MG,GS,GS 2.0 TX AWD,2019,-,1310000,404000,448500
MG,GS,GS 2.0 TX AWD (Black Top),2019,AT,1317000,408000,453500
MG,GS,GS 1.5 TD 2WD,2018,-,890000,305500,339500
MG,GS,GS 1.5 TD 2WD (Black Top),2018,AT,897000,111000,357500
MG,GS,GS 1.5 TX 2WD (Black Top),2018,AT,1317000,126000,423000
MG,GS,GS 2.0 TD 2WD (Black Top),2018,-,1217000,363000,403500
MG,GS,GS 2.0 TX AWD,2018,AT,1310000,125000,391500
MG,GS,GS 1.5 TD 2WD,2017,AT,890000,272500,302500
MG,GS,GS 1.5 TD 2WD (Black Top),2017,-,897000,292500,324500
MG,GS,GS 2.0 TD 2WD (Black Top),2017,-,1217000,340000,377500
MG,GS,GS 2.0 TX AWD,2017,-,1310000,319000,354500
MG,GS,GS 2.0 TX AWD (Black Top),2017,AT,1317000,155000,386000
MG,GS,GS 1.5 TD 2WD,2016,-,890000,263500,292500
MG,GS,GS 1.5 TD 2WD (Black Top),2016,-,897000,266500,296000
MG,GS,GS 2.0 TD 2WD (Black Top),2016,-,1217000,305500,339500
MG,GS,GS 2.0 TX AWD,2016,-,1310000,300000,333500
MG,GS,GS 2.0 TX AWD (Black Top),2016,AT,1317000,122000,351000
MG,HS,HS 1.5 C (MNC),2022,-,939000,594500,647500
MG,HS,HS 1.5 C (MY19),2022,-,919000,557500,610500
MG,HS,HS 1.5 D (MY19),2022,AT,1019000,309000,679500
MG,HS,HS 1.5 D Sunroof (MNC),2022,-,1089000,701000,754000
MG,HS,HS 1.5 PHEV,2022,AT,1359000,383000,895000
MG,HS,HS 1.5 X SUNROOF (MY19),2022,AT,1119000,317600,733000
MG,HS,HS 1.5 C (MY19),2021,AT,919000,297000,549500
MG,HS,HS 1.5 D (MY19),2021,AT,1019000,246000,575500
MG,HS,HS 1.5 PHEV,2021,AT,1359000,285500,854000
MG,HS,HS 1.5 X SUNROOF (MY19),2021,AT,1119000,241000,620500
MG,HS,HS 1.5 C (MY19),2020,AT,919000,200000,512000
MG,HS,HS 1.5 D (MY19),2020,-,1019000,505500,557500
MG,HS,HS 1.5 PHEV,2020,-,1359000,773000,830000
MG,HS,HS 1.5 X SUNROOF (MY19),2020,AT,1119000,319000,597500
MG,HS,HS 1.5 C (MY19),2019,-,919000,452000,502000
MG,HS,HS 1.5 D (MY19),2019,AT,1019000,286000,522500
MG,HS,HS 1.5 X SUNROOF (MY19),2019,AT,1119000,296000,573500
MG,HS PHEV,HS PHEV 1.5 D PHEV,2022,-,1299000,817000,876000
MG,HS PHEV,HS PHEV 1.5 X PHEV,2022,-,1379000,869500,931500
MG,IM6,HS PHEV 1.5 D PHEV,2022,-,1299000,817000,876000
MG,IM6,HS PHEV 1.5 X PHEV,2022,-,1379000,869500,931500
MG,MAXUS7-EV,HS PHEV 1.5 D PHEV,2022,-,1299000,817000,876000
MG,MAXUS7-EV,HS PHEV 1.5 X PHEV,2022,-,1379000,869500,931500
MG,MAXUS9-EV,HS PHEV 1.5 D PHEV,2022,-,1299000,817000,876000
MG,MAXUS9-EV,HS PHEV 1.5 X PHEV,2022,-,1379000,869500,931500
MG,MG3,MG3 1.5 X (Sunroof) (Twotone) (MNC),2022,-,594000,369000,410000
MG,MG3,MG3 1.5 X (Sunroof) (Twotone) (MNC),2021,AT,594000,162000,341000
MG,MG3,MG3 1.5 X (Sunroof) (Twotone) (MNC),2020,-,594000,271500,301500
MG,MG3,MG3 1.5 X (Sunroof) (Twotone) (MNC),2019,-,594000,243500,270500
MG,MG5,MG5 1.5 C (MNC),2022,-,585000,366500,407000
MG,MG5,MG5 1.5 X Sunroof (MNC),2022,AT,709000,448500,498000
MG,V80,V80 2.5 Auto,2021,-,1038000,541500,594500
MG,V80,V80 2.5 Man,2021,-,988000,507000,559000
MG,V80,V80 2.5 Auto,2020,AT,1038000,302000,540500
MG,V80,V80 2.5 Man,2020,-,988000,462500,513000
MG,V80,V80 2.5 Auto,2019,-,1038000,481500,533000
MG,V80,V80 2.5 Man,2019,-,988000,445500,495000
MG,ZS,ZS 1.5 C+,2022,-,689000,426500,474000
MG,ZS,ZS 1.5 D+,2022,AT,739000,260200,478500
MG,ZS,ZS 1.5 X+ Sunroof,2022,AT,799000,265500,514000
MG,ZS,ZS EV,2022,-,1190000,749500,805000
MG,ZS,ZS EV D,2022,-,949000,607000,660500
MG,ZS,ZS 1.5 C+,2021,-,689000,388000,431000
MG,ZS,ZS 1.5 D+,2021,AT,739000,226600,440500
MG,ZS,ZS 1.5 X+ Sunroof,2021,AT,799000,296400,474000
MG,ZS,ZS EV,2021,-,1190000,722000,776000
MG,ZS,ZS 1.5 C+,2020,-,689000,365000,405500
MG,ZS,ZS 1.5 D,2020,AT,729000,207500,386500
MG,ZS,ZS 1.5 D+,2020,AT,739000,209000,414000
MG,ZS,ZS 1.5 X,2020,AT,789000,227000,416500
